system:index,20250201_aod_20250201,20250201_cloud_20250201,20250201_no2_20250201,20250202_aod_20250202,20250202_cloud_20250202,20250202_no2_20250202,20250203_aod_20250203,20250203_cloud_20250203,20250203_no2_20250203,20250204_aod_20250204,20250204_cloud_20250204,20250204_no2_20250204,20250205_aod_20250205,20250205_cloud_20250205,20250205_no2_20250205,20250206_aod_20250206,20250206_cloud_20250206,20250206_no2_20250206,20250207_aod_20250207,20250207_cloud_20250207,20250207_no2_20250207,20250208_aod_20250208,20250208_cloud_20250208,20250208_no2_20250208,20250209_aod_20250209,20250209_cloud_20250209,20250209_no2_20250209,20250210_aod_20250210,20250210_cloud_20250210,20250210_no2_20250210,20250211_aod_20250211,20250211_cloud_20250211,20250211_no2_20250211,20250212_aod_20250212,20250212_cloud_20250212,20250212_no2_20250212,20250213_aod_20250213,20250213_cloud_20250213,20250213_no2_20250213,20250214_aod_20250214,20250214_cloud_20250214,20250214_no2_20250214,20250215_aod_20250215,20250215_cloud_20250215,20250215_no2_20250215,20250216_aod_20250216,20250216_cloud_20250216,20250216_no2_20250216,20250217_aod_20250217,20250217_cloud_20250217,20250217_no2_20250217,20250218_aod_20250218,20250218_cloud_20250218,20250218_no2_20250218,20250219_aod_20250219,20250219_cloud_20250219,20250219_no2_20250219,20250220_aod_20250220,20250220_cloud_20250220,20250220_no2_20250220,20250221_aod_20250221,20250221_cloud_20250221,20250221_no2_20250221,20250222_aod_20250222,20250222_cloud_20250222,20250222_no2_20250222,20250223_aod_20250223,20250223_cloud_20250223,20250223_no2_20250223,20250224_aod_20250224,20250224_cloud_20250224,20250224_no2_20250224,20250225_aod_20250225,20250225_cloud_20250225,20250225_no2_20250225,20250226_aod_20250226,20250226_cloud_20250226,20250226_no2_20250226,20250227_aod_20250227,20250227_cloud_20250227,20250227_no2_20250227,20250228_aod_20250228,20250228_cloud_20250228,20250228_no2_20250228,bottom,col_index,grid_id,id,latitude,left,longitude,right,row_index,sort_key,top,.geo
0000000000000000000a,0.36028089887640447,0.0,1.0309988538227711E-4,0.32881460674157303,0.0,8.652450183329261E-5,0.26757865168539324,0.0,5.278065471222163E-5,0.20357303370786517,0.05232248082760361,8.335469465242471E-5,0.546634831460674,,7.399816240654429E-5,0.48195505617977524,,6.858640699651777E-5,1.303393258426966,0.21628400683416923,4.760018055097467E-5,0.8828202247191012,0.25546771330785595,4.314117195443308E-5,0.53138202247191,,5.401381843561126E-5,0.8682584269662921,0.0588544756174466,5.633937325914288E-5,0.7431910112359551,0.06474064885942007,5.8850130149656684E-5,0.8246685393258427,,4.176735638982791E-5,0.518376404494382,,5.0336831918717136E-5,,,8.477757364749773E-5,0.3215,0.0,5.4493218420846746E-5,0.2575224719101124,0.0,5.4587535387544503E-5,0.43185955056179776,0.0,9.538089797311363E-5,0.4842865168539326,,7.953574822755057E-5,,0.05169519770379115,5.3168326788580005E-5,0.7775393258426966,0.3809701800348824,,0.5301460674157303,0.5998814105991407,,0.5393820224719102,0.18571264279600644,4.873279149827732E-5,0.33852247191011237,,2.729957850535293E-5,,,4.77399917145101E-5,0.5336123595505617,0.0496637970209441,4.998659642300058E-5,0.5315280898876404,0.2646622061731133,3.372330320419118E-5,0.5636067415730337,0.0,3.8210642868094074E-5,0.6464550561797753,0.0,6.329348980220379E-5,1946644.4222,18,HYD_0011,812,17.593947660531015,224391.0724,78.4078619228333,225391.0724,1,10018,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.40321894854154,17.5893699811932],[78.41263204809873,17.589494898971743],[78.41250718326043,17.598524567854238],[78.40308955971089,17.59839967599633],[78.40321894854154,17.5893699811932]]]}"
0000000000000000000b,0.36351079136690645,0.0,9.498468768322959E-5,0.3241510791366906,0.0,8.679756059735168E-5,0.28299640287769784,0.0,5.2611999288766984E-5,0.20636690647482014,0.05232248082754603,8.335469465233299E-5,0.5346510791366905,,7.39818714823396E-5,0.4677122302158273,,6.848095075209658E-5,1.3044388489208631,0.21628400683393123,4.7600180550922295E-5,0.8701079136690646,0.26520131663760316,4.4473156124594656E-5,0.534021582733813,,5.220306178027374E-5,0.8526654676258991,0.0584319885686887,5.569014601730997E-5,0.7411007194244603,0.06474064885942007,5.187776252731952E-5,0.8326330935251797,,4.3159246085713315E-5,0.5154244604316546,,5.033683191866173E-5,,,8.474469508641067E-5,0.3225359712230216,0.0,5.399724989955449E-5,0.25303597122302157,0.0,5.12833655625911E-5,0.4283669064748201,0.0,8.912609739144097E-5,0.4864172661870502,,7.953380843480539E-5,,0.05169519808183443,5.5415174548209854E-5,0.7680287769784173,0.38097018003446315,,0.526841726618705,0.5859300170470984,3.575111171493634E-5,0.5308848920863308,0.20668122035994047,4.826723680659663E-5,0.3403812949640288,,2.7299578505322887E-5,,0.0,4.1123277206802576E-5,0.5410071942446043,0.04966341355126819,4.998910687312075E-5,0.5281870503597121,0.26466220617282205,3.372330320415407E-5,0.559456834532374,0.0,3.835775205408937E-5,0.6387230215827338,0.0,6.329348980213413E-5,1946644.4222,19,HYD_0012,857,17.594071816822737,225391.0724,78.41727733715226,226391.0724,1,10019,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.41263204809873,17.589494898971743],[78.42204966465276,17.589619700298996],[78.42192038629925,17.59864943742559],[78.41250718326043,17.598524567854238],[78.41263204809873,17.589494898971743]]]}"
0000000000000000000c,0.3547462406015039,0.0,9.320796554207522E-5,0.32041353383458654,0.0,7.141906700996155E-5,0.27966917293233085,0.0,5.2368675094144104E-5,0.21364285714285716,0.05232248082757807,8.335469465238405E-5,0.5098082706766918,,7.39960341748793E-5,0.47107894736842115,,5.6250682994672454E-5,1.293387218045113,0.2162840068340637,4.7600180550951446E-5,0.8552218045112782,0.24775703219547676,4.5155260039371055E-5,0.5395676691729324,,5.191635864321948E-5,0.8285526315789473,0.05832116808496105,5.5519850424537264E-5,0.7379473684210527,,5.093464730534914E-5,0.8367142857142856,,4.699781689167756E-5,0.4873496240601504,,5.033683191869258E-5,,,7.290840808099546E-5,0.3175338345864662,0.0,5.4056174013223954E-5,0.2483477443609023,0.0,5.0760205340346745E-5,0.4244906015037594,0.0,7.293802402477601E-5,0.4875977443609024,,7.953549481474916E-5,,0.051532422995640176,5.621371870282739E-5,0.7561052631578948,0.3809701800346965,,0.5262669172932332,0.4653689883249306,3.575111403646904E-5,0.5168721804511279,0.21000124514106194,4.819352398045177E-5,0.3384172932330827,,2.729957850533961E-5,,0.0,3.2331328300196855E-5,0.5350112781954888,0.04935257307285332,5.2024077822299205E-5,0.5309210526315791,0.2646622061729842,3.372330320417473E-5,0.5553778195488722,0.0,3.6467979398834435E-5,0.6236296992481204,0.0,5.89103954417564E-5,1946644.4222,20,HYD_0013,902,17.5941951447282,226391.0724,78.42669272012233,227391.0724,1,10020,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.42204966465276,17.589619700298996],[78.43146286011043,17.589740123039192],[78.43133801818023,17.59876982806824],[78.42192038629925,17.59864943742559],[78.42204966465276,17.589619700298996]]]}"
0000000000000000000d,0.34182518796992484,0.0,9.552323144988518E-5,0.3037593984962406,0.0,7.003229897984579E-5,0.2800808270676691,0.0,5.221078462639143E-5,0.21768796992481204,0.05232248082754958,8.335469465233864E-5,0.47981766917293234,,7.399816240646789E-5,0.46983458646616544,,5.2365101963656584E-5,1.2747857142857142,0.21507252411085237,4.780027751872983E-5,0.8449135338345863,0.2477457550429249,4.534222092600048E-5,0.5441541353383459,,5.191635864319121E-5,0.8063947368421053,0.055425575463059915,5.290674645246666E-5,0.9034097744360903,,5.096647276898164E-5,0.8357857142857142,,5.130100534933182E-5,0.46573120300751886,,4.915310668279832E-5,,,7.417722792834004E-5,0.3119793233082707,0.0,5.582646478183429E-5,0.24396992481203006,0.0,5.07602053403191E-5,0.4153458646616542,0.0,7.12177178344139E-5,0.5045507518796992,,7.946777470846467E-5,,0.05018353777186122,4.722736009877729E-5,0.7477857142857143,0.38101214379418574,,0.5270864661654135,0.4455832161377735,3.575111271954778E-5,0.5024511278195488,0.2869394023271133,4.819352321230791E-5,0.3387481203007519,0.0,3.087845625162774E-5,,,3.1498915632243104E-5,0.5154774436090225,0.04924344383832801,5.2738511228810474E-5,0.5358759398496241,0.26463823656622953,3.3723426219181214E-5,0.5461447368421053,0.0,3.2596281096781205E-5,0.623954887218045,0.0,3.7765005791131614E-5,1946644.4222,21,HYD_0014,947,17.59431594378316,227391.0724,78.43610852026363,228391.0724,1,10021,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.43146286011043,17.589740123039192],[78.44088048300156,17.58986051238236],[78.44075114164264,17.59889463760825],[78.43133801818023,17.59876982806824],[78.43146286011043,17.589740123039192]]]}"
0000000000000000000e,0.3380601503759399,0.0,9.427836191605052E-5,0.2962763157894738,0.0,7.019687473078058E-5,0.26524812030075196,0.0,5.2167615453955666E-5,0.2209323308270677,0.052322480827589286,8.335469465240189E-5,0.4587387218045113,,7.304399586648509E-5,0.46619924812030084,,5.13724820091771E-5,1.2655488721804513,0.17061828295879877,5.574275580541322E-5,0.839357142857143,0.24914746307766408,4.5437877875053656E-5,0.5473120300751881,,5.1916358643230594E-5,0.7957556390977445,0.05220401949522425,5.0251177429078554E-5,0.7561240601503761,,5.3938997261796835E-5,0.8390921052631579,,6.114439632071587E-5,0.47673872180451143,,4.2588550961531186E-5,,,8.491249902484394E-5,0.30228571428571427,,5.611829569898994E-5,0.24379887218045115,0.0,5.295548398982929E-5,0.4165751879699248,0.0,7.153145464593427E-5,0.5120714285714286,,7.753177725987228E-5,,0.049893321357702566,4.388773724712042E-5,0.7435338345864663,0.7433358690600645,,0.5278496240601505,0.44750452965968446,3.5751112713392524E-5,0.5060526315789474,0.4384234551092189,4.819352311644128E-5,0.35495488721804513,0.0,4.4756407289933594E-5,,,3.1498915632267003E-5,0.5152951127819548,0.04923932254316241,5.276549200063657E-5,0.5397443609022557,0.26425839321162936,3.3724570173314945E-5,0.5575563909774437,0.0,3.241917913115878E-5,0.6238721804511279,0.0,3.662336530398067E-5,1946644.4222,22,HYD_0015,992,17.594439269077416,228391.0724,78.44552312307432,229391.0724,1,10022,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.44088048300156,17.58986051238236],[78.45029368363707,17.589985415174873],[78.45016877791868,17.59901506153213],[78.44075114164264,17.59889463760825],[78.44088048300156,17.58986051238236]]]}"
0000000000000000000f,0.33276217228464416,0.0,8.799650800327037E-5,0.28887265917602994,0.0,7.019687473076736E-5,0.26170786516853933,0.0,5.199338870579634E-5,0.21945318352059923,0.05232248082757945,8.335469465238622E-5,0.45918352059925094,,5.671694990614108E-5,0.46441573033707867,,4.8594074734379644E-5,1.2695730337078652,0.18193648307645058,5.499636354399153E-5,0.8477940074906366,0.24916538596157778,4.543910108623918E-5,0.545752808988764,,5.1916358643220837E-5,0.8125823970037452,0.05221701019874116,5.039495128651213E-5,0.7520112359550561,,5.6624732678766384E-5,0.8411329588014982,,6.595986337680279E-5,0.48551310861423225,,4.277643922460219E-5,,,8.869609201443568E-5,0.3039644194756554,,5.621710668472393E-5,0.24307677902621724,0.0,5.974387386232766E-5,0.4173483146067416,0.0,8.109435812942835E-5,0.5303033707865169,,7.738994463581132E-5,,0.04989159107209156,4.387513035909137E-5,0.7340112359550561,0.8516589403154009,,0.5237265917602996,0.4498369281070598,3.5751112857130505E-5,0.5045243445692884,0.4369623519592899,6.90628162333173E-5,0.3641554307116105,0.0,4.481015275815383E-5,,,3.149891563226109E-5,0.5514325842696629,0.04923932254315315,5.276549200062665E-5,0.5367677902621723,0.27340890250641114,3.262828260854243E-5,0.5587078651685393,0.0,3.29018449850994E-5,0.6098089887640448,0.0,3.7170803067131306E-5,1946644.4222,23,HYD_0016,1037,17.59456008822091,229391.0724,78.45493895685699,230391.0724,1,10023,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.45029368363707,17.589985415174873],[78.45971130892033,17.590105749271714],[78.45958199136545,17.599135463927308],[78.45016877791868,17.59901506153213],[78.45029368363707,17.589985415174873]]]}"
00000000000000000010,0.2808627819548873,0.0,8.859296301905878E-5,0.29210714285714284,0.0,6.835132243728405E-5,0.23667857142857146,0.0,4.8238304153521516E-5,0.2174624060150376,0.052167208083034884,8.300613005799745E-5,0.47011842105263163,,5.552792208616703E-5,0.462124060150376,,4.679557780684414E-5,1.269390977443609,0.19749538580553636,5.354491966373082E-5,0.8545,0.24916538596145266,4.5439101086216366E-5,0.5426165413533836,0.12790049755041002,5.187746888001943E-5,0.8189906015037595,0.05224267232562401,5.054974976739394E-5,0.7488703007518798,,5.662473267873796E-5,0.8459285714285715,,6.691006058864277E-5,0.48800751879699245,,4.521537829932239E-5,,,9.022739371153701E-5,0.307639097744361,,5.6305161139447465E-5,0.25290037593984965,0.0,5.974387386229766E-5,0.4165319548872181,0.0,8.368770068043021E-5,0.5320751879699248,,7.738994463577245E-5,,0.04989159107206651,4.387513035906933E-5,0.7287518796992482,0.8516589403149734,,0.5191015037593986,0.44683298852674663,5.089236474989012E-5,0.49681578947368427,0.3885091204367659,6.64143861249967E-5,0.34409022556390984,0.0,4.4809143032849966E-5,,,3.1498915632245265E-5,0.5714736842105264,0.04923932254312843,5.276549200060015E-5,0.5358308270676693,0.3075217209308202,1.9804516258681257E-5,0.5559981203007519,0.0,3.885778211831448E-5,0.6131278195488723,0.0,4.531111402811036E-5,1946644.4222,24,HYD_0017,1082,17.594681168929238,230391.0724,78.46435430402002,231391.0724,1,10024,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.45971130892033,17.590105749271714],[78.46912442406555,17.590226146219983],[78.46899954135881,17.599255826993645],[78.45958199136545,17.599135463927308],[78.45971130892033,17.590105749271714]]]}"
00000000000000000011,0.32080827067669176,0.0,8.677564081906775E-5,0.29905639097744363,0.0,5.3870515999241664E-5,0.2595394736842106,0.0,3.4993835986091816E-5,0.21662406015037597,0.04894387982223634,7.577022969979575E-5,0.44882706766917296,,5.5527922086204584E-5,0.46035714285714296,,4.796492287500217E-5,1.2578345864661655,0.20601719124601,5.2658904212402364E-5,0.8541090225563911,0.2491653859616212,4.5439101086247096E-5,0.5400977443609024,0.1279004966980811,4.993004745455923E-5,0.813686090225564,0.0522679142581634,5.0702016553619454E-5,0.7469135338345866,,5.5133235200212376E-5,0.845107142857143,,6.684735986862084E-5,0.5022424812030076,,4.87842400832095E-5,,,9.082626638704414E-5,0.31250939849624065,,5.6397011281287023E-5,0.24520112781954892,0.0,5.974387386233807E-5,0.40867857142857156,0.0,8.31568541777679E-5,0.5375902255639098,,7.73899446358248E-5,,0.049891591072100255,4.387513035909901E-5,0.7320751879699249,0.8516589403155493,,0.5176165413533836,0.3902057451965196,6.388322823030206E-5,0.48206766917293237,0.20582813142661233,5.297398680229698E-5,0.339889097744361,0.0022977742416339913,4.3493869330699656E-5,,,3.1498915632266577E-5,0.5383571428571429,0.04923932254316173,5.276549200063585E-5,0.5384812030075189,0.3041161439640569,1.980451638119406E-5,0.5501597744360903,0.0,4.40508507919867E-5,0.6154492481203009,0.0,5.7994824601357934E-5,1946644.4222,25,HYD_0018,1127,17.59480122703116,231391.0724,78.47377079564716,232391.0724,1,10025,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.46912442406555,17.590226146219983],[78.47854204780268,17.59034660280856],[78.47841717662097,17.59937625608895],[78.46899954135881,17.599255826993645],[78.46912442406555,17.590226146219983]]]}"
00000000000000000012,0.32172180451127824,0.0,7.495409026723115E-5,0.29682330827067666,0.0,4.515494947554952E-5,0.2657180451127819,0.0,3.483644104563015E-5,0.2190563909774436,0.038703959038272596,5.278310568590411E-5,0.4479398496240602,,5.552792208618986E-5,0.460233082706767,,4.621564238826678E-5,1.2627368421052632,0.19949137210731202,5.294850435191396E-5,0.8389060150375939,0.2491653859615551,4.543910108623505E-5,0.5411691729323309,0.12790049352100027,4.1881211215696044E-5,0.8208063909774436,0.052291619918875695,5.084501304123777E-5,0.7499229323308271,,4.663729041625128E-5,0.861048872180451,,6.268257182023777E-5,0.5055263157894736,,5.147468086187537E-5,,,8.887485119817941E-5,0.31893984962406013,,5.64915628978385E-5,0.25775,0.0,5.9921130154983644E-5,0.41012218045112786,0.0,7.862345555957515E-5,0.5473458646616542,0.08012696461192709,7.736540852198131E-5,,0.04989159107208703,4.387513035908738E-5,0.7441729323308272,0.8516589403153235,,0.5188007518796992,0.28572510941763263,6.453149390301806E-5,0.4895789473684211,0.1906169601397405,5.2925851514218124E-5,0.33572744360902257,0.019890418581229426,3.708685961087344E-5,,,3.149891563225822E-5,0.5411973684210527,0.049451337544661515,5.1985939176813086E-5,0.5448834586466165,0.3007105669972593,1.9804516933557326E-5,0.5511372180451127,,4.407889719005141E-5,0.6288364661654134,0.0,5.799482460134255E-5,1946644.4222,26,HYD_0019,1172,17.594921637501177,232391.0724,78.4831862204628,233391.0724,1,10026,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.47854204780268,17.59034660280856],[78.48795524696837,17.590466949993345],[78.48783038731723,17.59949666439888],[78.47841717662097,17.59937625608895],[78.47854204780268,17.59034660280856]]]}"
00000000000000000013,0.31262969924812034,0.0,7.148047398640475E-5,0.29225187969924815,0.0,4.515494947552627E-5,0.27184962406015045,0.0,3.483644104561221E-5,0.2257744360902256,0.03868711367247847,5.2745290304278925E-5,0.4356654135338346,,5.552792208616128E-5,0.46251127819548876,,3.80573879384974E-5,1.2584887218045115,0.19371917958400395,5.452164688806289E-5,0.8354323308270678,0.24916538596142684,4.543910108621167E-5,0.5441127819548873,0.127900496125167,4.1651856008666577E-5,0.8081372180451128,0.05230245483225326,5.091037163661327E-5,0.810156015037594,,4.2051313357642705E-5,0.8670375939849626,,6.174727604954676E-5,0.5048947368421053,,5.213322466599545E-5,,,8.20146167518423E-5,0.3222368421052632,,5.660372701384731E-5,0.2737988721804511,0.0,6.054351898353649E-5,0.4166672932330827,0.0,7.179729436753996E-5,0.5515413533834589,0.0801269646084827,7.727920363899532E-5,,0.04989159107206135,4.387513035906479E-5,0.7619022556390977,0.8516589403148852,,0.5161165413533836,0.2858656778923844,6.453149404954555E-5,0.5047857142857143,0.19717556940695008,5.3603641114855806E-5,0.34703383458646625,0.04385963679087669,3.6877939159772506E-5,,,3.1498915632242006E-5,0.5729323308270677,0.05019638055195278,4.9246508589005216E-5,0.5472706766917294,0.29810366139912514,1.980451616969148E-5,0.5607424812030076,,4.4078897190028726E-5,0.6262218045112783,0.0,5.79948246013127E-5,1946644.4222,27,HYD_0020,1217,17.595042019862355,233391.0724,78.49260162725574,234391.0724,1,10027,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.48795524696837,17.590466949993345],[78.49737286520386,17.590587351224553],[78.49724801709968,17.599617037737872],[78.48783038731723,17.59949666439888],[78.48795524696837,17.590466949993345]]]}"
00000000000000000014,0.27301428571428576,0.0,7.147909080249265E-5,0.2954428571428571,0.0,4.515494947553537E-5,0.2672285714285714,0.0,3.4836441045619226E-5,0.23308571428571426,0.038687113672486256,5.274529030428954E-5,0.4267142857142857,,5.424768868048105E-5,0.4635428571428572,,3.6920841104593715E-5,1.2482142857142857,0.19395256957924592,5.461688583350421E-5,0.8406714285714285,0.2512086363648319,4.5439100887999984E-5,0.5462714285714286,0.1279004961251927,4.1651856008674966E-5,0.7220142857142856,0.051997654601593425,4.976119328282644E-5,0.9629928571428569,,4.205131335765117E-5,0.8688857142857142,,6.174727604955919E-5,0.5047142857142857,,5.142399781311639E-5,,,7.603593490249305E-5,0.3260214285714286,,5.608486453097171E-5,0.2771214285714285,0.0,6.073461022525172E-5,0.41860714285714284,0.0,7.179729436755441E-5,0.5539357142857142,0.08007095139169879,7.737157276689693E-5,,0.049891591072071396,4.387513035907362E-5,0.7699428571428572,0.8516589403150566,,0.5125142857142856,0.28587043319767896,6.453149403954213E-5,0.5173999999999999,0.1982919044933318,5.3571785985405666E-5,0.3583357142857142,0.05045668271671226,3.776353556386725E-5,,0.0,3.168179594182447E-5,0.5602142857142857,0.051214969578505506,4.550128326875002E-5,0.5477285714285715,0.2982456524260261,1.9804516376730216E-5,0.5638142857142857,0.0,4.148460524178873E-5,0.6298428571428571,0.0,5.446767679198229E-5,1946644.4222,28,HYD_0021,1262,17.59516167446683,234391.0724,78.50201850581078,235391.0724,1,10028,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.49737286520386,17.590587351224553],[78.5067859710194,17.5907032807124],[78.50666564245688,17.599737472010343],[78.49724801709968,17.599617037737872],[78.49737286520386,17.590587351224553]]]}"
00000000000000000015,0.29318609022556397,0.0,7.000644339311417E-5,0.3027894736842105,0.0,4.515494947554342E-5,0.26545300751879697,0.0,3.4836441045625446E-5,0.23723308270676693,0.038687113672493154,5.2745290304298955E-5,0.434937969924812,,4.512779365267268E-5,0.4651766917293233,,3.479504362944916E-5,1.2398984962406014,0.1953444978316101,5.5184886954342666E-5,0.8452067669172932,0.25819362762818177,4.543910053461643E-5,0.5477669172932331,0.12790049612521553,4.16518560086824E-5,0.636624060150376,0.05018087137163847,4.2911415999826285E-5,0.959687969924812,,4.205131335765866E-5,0.8769097744360902,,6.141384773306412E-5,0.5130827067669174,,4.7355217008200204E-5,,,6.430407665902461E-5,0.3172857142857142,,5.5418682009150574E-5,0.27533834586466166,0.0,6.110780668677488E-5,0.41717293233082703,0.0,7.177738468915723E-5,0.5566184210526316,0.079496979503788,7.87578855347502E-5,,0.049909686171413926,4.3890407447215414E-5,0.7749022556390976,0.8516589403152085,,0.510890977443609,0.28589385747908264,6.45314939902135E-5,0.5235075187969924,0.21030735347762622,5.202423062776374E-5,0.36589285714285713,0.07189686634979285,4.064169504952695E-5,,0.0,3.272688032780565E-5,0.5472988721804511,0.05325426906347036,3.800303238676691E-5,0.5476541353383458,0.2970489534186434,1.9804516588483154E-5,0.5694172932330827,0.0,3.443526370125008E-5,0.6329511278195488,0.0,4.318513051567643E-5,1946644.4222,29,HYD_0022,1307,17.595279102188247,235391.0724,78.51143310122376,236391.0724,1,10029,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.5067859710194,17.5907032807124],[78.51620357981248,17.59082371541171],[78.51607875482959,17.599853345276507],[78.50666564245688,17.599737472010343],[78.5067859710194,17.5907032807124]]]}"
00000000000000000016,0.3199213483146067,0.0,6.324268845020518E-5,0.2988951310861423,0.0,4.5171494211422774E-5,0.2597790262172285,0.0,3.483644104562509E-5,0.24021348314606739,0.038687113672492765,5.274529030429842E-5,0.4247958801498127,,3.369876503711381E-5,0.46793258426966294,0.0,3.5610599663856616E-5,1.2402696629213483,0.19384570608723062,5.485644475904411E-5,0.8345243445692884,0.26206834696260833,3.197132641080083E-5,0.5488576779026217,0.12790049612521426,4.1651856008681986E-5,0.6392359550561798,0.048083562403914676,3.500387538224267E-5,0.884380149812734,,4.188661406760423E-5,0.8789157303370787,,5.585348371147375E-5,0.5198277153558052,,4.2311342430358925E-5,,,6.430407665902396E-5,0.3096067415730337,,5.235822674275155E-5,0.2678558052434457,0.0,6.110780668677426E-5,0.4157397003745318,0.0,6.678103294236719E-5,0.5644625468164793,0.07806404759828779,8.24790730378602E-5,,0.05098917545891682,4.4801785525740077E-5,0.7648539325842696,0.8516589403151998,,0.5112659176029962,0.28589385747907986,6.453149399021287E-5,0.529067415730337,0.2312122180271852,4.929665295999352E-5,0.3632958801498127,0.08715572957014048,4.26295804199424E-5,,0.0,3.5218416420167304E-5,0.5490393258426967,0.05325426906346983,3.800303238676653E-5,0.548314606741573,0.2943379624449221,1.9804516356676196E-5,0.5721086142322097,0.0,3.146284143440253E-5,0.6310374531835207,0.0,3.61950202414615E-5,1946644.4222,30,HYD_0023,1352,17.595398718031092,236391.0724,78.52084999854905,237391.0724,1,10030,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.51620357981248,17.59082371541171],[78.52562126887005,17.590944038442213],[78.5254963687911,17.59997372368548],[78.51607875482959,17.599853345276507],[78.51620357981248,17.59082371541171]]]}"
00000000000000000017,0.2884513108614233,0.0,5.721761044697243E-5,0.29159176029962547,0.0,4.520241573918455E-5,0.2512996254681648,0.0,3.473507741140399E-5,0.24369662921348315,0.03868711367249717,5.2745290304304424E-5,0.4189662921348315,,3.3698765037117656E-5,0.47256554307116105,0.0,3.961664754731798E-5,1.231985018726592,0.16912424405677876,4.9014913568567294E-5,0.8146142322097378,0.25263196924715764,3.1971326130898135E-5,0.5500898876404494,0.1279004961252288,4.165185600868672E-5,0.6747378277153557,0.048083562403920144,3.5003875382246654E-5,0.7775187265917602,,4.156350563428187E-5,0.8810262172284644,,4.836905273785854E-5,0.5070767790262173,,4.231179991620843E-5,,,6.430407665903128E-5,0.29888014981273403,,4.5639259041959474E-5,0.2630280898876404,0.0,6.103882480810908E-5,0.4162640449438202,0.0,5.786589707052034E-5,0.5737677902621722,0.07657969279565784,8.633380696194361E-5,,0.05435095265415384,4.7640025945951765E-5,0.7415280898876404,0.8516589403152968,,0.513318352059925,0.28589386090063335,5.7583577925642415E-5,0.5355617977528091,0.2393439762868526,4.9150735850305245E-5,0.3572752808988764,0.08351367752063114,4.257063898430789E-5,,0.0,3.764518993784968E-5,0.537492509363296,0.05325426906347589,3.800303238677085E-5,0.5506367041198501,0.3001986935976899,2.327958087639294E-5,0.5707677902621724,0.0,3.146278617033254E-5,0.6216441947565542,0.0,3.622484814700511E-5,1946644.4222,31,HYD_0024,1397,17.59551723656233,237391.0724,78.53026650965616,238391.0724,1,10031,1947644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.52562126887005,17.590944038442213],[78.53503444378259,17.59105997907294],[78.53491397536405,17.60008971585952],[78.5254963687911,17.59997372368548],[78.52562126887005,17.590944038442213]]]}"
00000000000000000018,0.3534775280898877,0.0,1.0792853046836924E-4,0.3377303370786517,0.0,9.020581630891502E-5,0.24673595505617985,0.0,5.2539817210024755E-5,0.2044606741573034,0.05232248082757168,8.335469465237385E-5,0.5147640449438203,,8.489698149432823E-5,0.5415337078651686,,6.627512060496143E-5,1.3724719101123597,0.20730138118046743,6.507918975313392E-5,0.9015056179775283,0.2872339969014771,4.314117222507683E-5,0.5333483146067417,,5.112755336613935E-5,0.8793089887640452,0.05885447561741069,5.63393732591085E-5,0.7333033707865169,0.06474065035581801,6.36987097095719E-5,0.8187471910112359,,5.625415591767129E-5,0.5217247191011237,,5.033683191868642E-5,,,8.4777573647446E-5,0.32623033707865173,,5.576691910391857E-5,0.26689887640449445,0.0,6.905067129992175E-5,0.44644382022471923,0.0,9.791197978191867E-5,0.4802078651685393,,7.855118856634585E-5,,0.0516951989552017,5.631775940872705E-5,0.8054606741573035,0.38097018003465,,0.5494382022471911,0.5998814105987748,,0.5500337078651686,0.04157862439751761,5.1932925998700634E-5,0.35824719101123603,0.31415079861969697,2.7299578332030337E-5,,,4.773999171448098E-5,0.5429550561797754,0.0496637970209138,4.998659642297008E-5,0.5385393258426967,0.25284943038752317,3.6327371059487884E-5,0.5860168539325844,,4.807342544544393E-5,0.6494269662921349,0.0,6.413716224431331E-5,1945644.4222,16,HYD_0025,723,17.584670129910307,222391.0724,78.38916159718804,223391.0724,2,20016,1946644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.38451740775403,17.580095055963696],[78.39393508217047,17.580215524875708],[78.39380576845336,17.589245120123852],[78.38438816900934,17.589124770681106],[78.38451740775403,17.580095055963696]]]}"
